method,model,scenario,seed,split,evaluation_period,eval_scope,n_labels,mae,rmse,r2,spearman,mape,aggregation_weight,diagnostic_only,best_epoch,best_val_loss,parameter_count,actual_hidden_dim,duration_seconds
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2018,all_available,38,0.8454631190550955,1.2379326300369535,0.9203492092021899,0.9656945902729277,8.419224878359243,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2018,nlp_regions,3,0.24747308095296225,0.3087342552427299,0.9973589468700531,1.0,1.7379122414967498,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2018,non_nlp_regions,35,0.8967194080352783,1.2867254446440735,0.9061910007233837,0.9650535775469402,8.991908818661742,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2019,all_available,38,0.5254335403442383,0.6566802228920351,0.9760539086406443,0.9789911368858737,5.572591902442923,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2019,nlp_regions,3,0.7277239163716634,1.0156233466917235,0.9701363576057882,1.0,5.476508414663305,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2019,non_nlp_regions,35,0.5080943652561732,0.6162612254136196,0.9768941437377423,0.9756302521008404,5.58082762996689,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2020,all_available,38,0.31850334845091166,0.46106745585631176,0.9895360445976047,0.9957870562587696,3.1195586756959806,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2020,nlp_regions,3,0.28186559677124023,0.328519644622688,0.9973207861497473,1.0,2.401478423838704,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2020,non_nlp_regions,35,0.32164372716631207,0.47069511168009515,0.9879291374984838,0.9948875996104376,3.1811084115694617,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2021,all_available,38,0.4931511878967285,0.7137465899098334,0.9765167916069467,0.9892767261188313,4.324248317286039,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2021,nlp_regions,3,0.4353620211283366,0.5707659963717719,0.9927140629590089,1.0,3.009839504831414,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2021,non_nlp_regions,35,0.498104545048305,0.7246906320681757,0.9729777930112955,0.9871148459383754,4.436911929782149,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2022,all_available,38,0.4885365272823133,0.5895240066925862,0.9804257715870259,0.9932158879527301,4.894165131512202,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2022,nlp_regions,3,0.6703441937764486,0.760002857621196,0.9841074166459687,1.0,6.072900261034643,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,2022,non_nlp_regions,35,0.4729530130113874,0.5725544774820073,0.9794797967509102,0.9918767507002803,4.79313069183885,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,2023,all_available,38,0.5058972019898264,0.6395674475232097,0.9775028280303862,0.9809049639894077,5.05518041435876,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,2023,nlp_regions,3,0.694312572479248,0.7974164900005004,0.9824612661337934,1.0,6.142116441693737,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,2023,non_nlp_regions,35,0.4897473130907331,0.624182861984194,0.9763312370694885,0.9763989098809464,4.9620144691586185,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,test,2024,all_available,38,0.8015810125752499,1.0193611598074994,0.9398877596749442,0.9603895393369077,8.846286374348916,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,test,2024,nlp_regions,3,1.3607603708902996,1.4961566056197464,0.938219385762637,1.0,20.003590421604326,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
