method,model,scenario,aggregation_weight,split,evaluation_period,eval_scope,mae_mean,mae_std,mae_count,rmse_mean,rmse_std,rmse_count,r2_mean,r2_std,r2_count,spearman_mean,spearman_std,spearman_count,mape_mean,mape_std,mape_count,persistence_rmse,skill_vs_persistence
MUMTAZ_DIRECT_DISTRICT,MLP,J2_IMAGE,feature_aggregation,val,2023,non_nlp_regions,0.8714045456477574,0.10277317262521934,3,1.2431124453849096,0.1268477550581917,3,0.9054684128880407,0.019643418863813458,3,0.9690687980437488,0.012460611968731404,3,8.356057234582446,0.9547074184093802,3,0.18112347800799966,-5.863342395236057
MUMTAZ_DIRECT_DISTRICT,MLP,J2_IMAGE,feature_aggregation,val,combined,all_available,0.8557996519824914,0.09401101864492575,3,1.2134236018303213,0.11807779727194823,3,0.9185083543243189,0.016130330873280106,3,0.9730262092585692,0.009773382150176764,3,8.151723195929554,0.8810305139313602,3,0.17555925675275286,-5.911760873647548
MUMTAZ_DIRECT_DISTRICT,MLP,J2_IMAGE,feature_aggregation,val,combined,nlp_regions,0.6737425592210556,0.04129917227708399,3,0.7826181971367481,0.04935495275358931,3,0.9830613946912803,0.00213324320670953,3,1.0,0.0,3,5.767826078312453,1.0219373391808733,3,0.08755950357709097,-7.938129673698972
MUMTAZ_DIRECT_DISTRICT,MLP,J2_IMAGE,feature_aggregation,val,combined,non_nlp_regions,0.8714045456477574,0.10277317262521934,3,1.2431124453849096,0.1268477550581917,3,0.9054684128880407,0.019643418863813458,3,0.9690687980437488,0.012460611968731404,3,8.356057234582446,0.9547074184093802,3,0.18112347800799966,-5.863342395236057
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2024,all_available,0.558218100614715,0.09518362672683496,3,0.6986349756567994,0.15550212519832668,3,0.9708311409167426,0.013279066588363827,3,0.98256556151293,0.0031888963773417166,3,6.235778244464619,0.9440781436986968,3,0.5850528541125696,-0.1941399323938271
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2024,nlp_regions,0.5360854466756185,0.10352311243787587,3,0.5694483624026632,0.1241401829024225,3,0.9907667830877235,0.00366703832056345,3,1.0,0.0,3,6.818882265980097,0.9544069794337369,3,0.7601754183520192,0.2508987417178423
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2024,non_nlp_regions,0.5601151852380661,0.09689584293321582,3,0.7082025622190381,0.16063956350872702,3,0.9665933112388615,0.015542726588283935,3,0.9797385620915033,0.003884714110684399,3,6.185797899763293,0.9837237457764267,3,0.5675335106531473,-0.24786034467639007
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2025,all_available,0.571589844268665,0.021925812473275248,3,0.7501790787196674,0.03158482059959768,3,0.967296089656963,0.0027824940035148242,3,0.9770215559689244,0.008679519428844328,3,6.8410814803678575,0.29411172494883936,3,0.8968116037560954,0.16350426825688957
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2025,nlp_regions,0.6409692764282227,0.4064835300181384,3,0.7380826759091711,0.39088751938339006,3,0.9821218826197803,0.018211177273417672,3,1.0,0.0,3,10.347331843234196,3.012823827571753,3,1.1538052984219946,0.3603056972275893
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,2025,non_nlp_regions,0.5656430357978457,0.044836677506235885,3,0.7442616975947908,0.059715553897649994,3,0.9640887828429046,0.005721849857405415,3,0.9749766573295986,0.011226635428381438,3,6.540545734979315,0.5677585110126694,3,0.8712634503983285,0.14576733678599108
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,combined,all_available,0.56490397244169,0.04898967834684581,3,0.728066888918049,0.07491177029206782,3,0.9691072694414334,0.006394384206282692,3,0.9802843988381141,0.004239637093117568,3,6.538429862416237,0.3507704320022193,3,0.7571518654592496,0.03841366292290527
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,combined,nlp_regions,0.5885273615519205,0.23954118109429837,3,0.6667285159809735,0.2628491075071871,3,0.9864626239549376,0.010390589039506086,3,0.942857142857143,0.05714285714285712,3,8.583107054607146,1.8498802805841277,3,0.9770192765072078,0.3175891898832409
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,test,combined,non_nlp_regions,0.5628791105179559,0.033392651053324805,3,0.7315374781647909,0.05976740885678115,3,0.9653906825462792,0.00567132126935753,3,0.9778434873363392,0.0051322695676822025,3,6.3631718173713026,0.25791299926867534,3,0.7352531148231494,0.005053547660593405
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2018,all_available,0.23988097174125808,0.08839766769892757,3,0.34765844360336345,0.13463431453753283,3,0.9930898644595972,0.005390035915715252,3,0.9950210662154938,0.004119172786100604,3,2.240747154809019,0.6875036823546284,3,0.7269710049962536,0.5217712381731716
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2018,nlp_regions,0.3682991133795845,0.14636821213356294,3,0.5059262789535508,0.2319688091757763,3,0.9919138087037656,0.006362909850750112,3,1.0,0.0,3,2.6156264909922347,0.9846231694566966,3,0.49564772436345006,-0.02073762086429687
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2018,non_nlp_regions,0.22887370245797292,0.08750050870619624,3,0.327512498156204,0.13454152576008666,3,0.9932387058437061,0.005449275469242905,3,0.9942806476748736,0.004824314031203484,3,2.2086146402790288,0.6971407861266893,3,0.743457175248562,0.5594736199207361
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2019,all_available,0.2917703536518833,0.10367430589184864,3,0.3616261182276947,0.11597952287420134,3,0.9922402013901056,0.004745318575373736,3,0.9981033665244192,0.0006685743436489759,3,2.8134102481983327,0.8578856031459146,3,0.37348641911474906,0.03175564165135125
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2019,nlp_regions,0.42708587646484375,0.12241669581612509,3,0.527996133960818,0.10975691882125857,3,0.9916962706423514,0.003556462597243765,3,1.0,0.0,3,3.7393697336128073,1.46367990966668,3,0.374076640988627,-0.41146512801602775
MUMTAZ_DIRECT_DISTRICT,MLP,J3_PCD_IMAGE,feature_aggregation,train,2019,non_nlp_regions,0.2801718802679153,0.10313582424791,3,0.34268863012310463,0.12061996143108622,3,0.9922650532492345,0.005050467359998911,3,0.9979458450046685,0.0007049331872334114,3,2.734042292305663,0.813283877408521,3,0.3734357852620524,0.082335856263404
